N,y,q,r,y_digits,q_digits,q_norm,q_bin,y_six_digits,exact,correct_digits,valid_digits
247,21886,88,150,5,2,0.35772358,Q25_50,False,0,1,3
247,50264,203,123,5,3,0.82520325,Q75_100,False,0,1,3
247,41911,169,168,5,3,0.68699187,Q50_75,False,0,1,3
247,47085,190,155,5,3,0.77235772,Q75_100,False,0,1,3
247,48734,197,75,5,3,0.80081301,Q75_100,False,0,0,2
247,27803,112,139,5,3,0.45528455,Q25_50,False,0,1,3
247,41815,169,72,5,3,0.68699187,Q50_75,False,0,0,2
247,20087,81,80,5,2,0.32926829,Q25_50,False,0,0,2
247,23523,95,58,5,2,0.38617886,Q25_50,False,0,0,2
247,5395,21,208,4,2,0.08536585,Q0_25,False,0,1,3
247,45463,184,15,5,3,0.74796748,Q50_75,False,0,1,2
247,37016,149,213,5,3,0.60569106,Q50_75,False,0,2,3
247,29226,118,80,5,3,0.4796748,Q25_50,False,0,0,2
247,3920,15,215,4,2,0.06097561,Q0_25,False,0,2,3
247,10079,40,199,5,2,0.16260163,Q0_25,False,0,0,3
247,11500,46,138,5,2,0.18699187,Q0_25,False,0,1,3
247,11780,47,171,5,2,0.19105691,Q0_25,False,0,2,3
247,20346,82,92,5,2,0.33333333,Q25_50,False,0,0,2
247,10486,42,112,5,2,0.17073171,Q0_25,False,0,2,3
247,34161,138,75,5,3,0.56097561,Q50_75,False,0,0,2
247,48078,194,160,5,3,0.78861789,Q75_100,False,0,1,3
247,40710,164,202,5,3,0.66666667,Q50_75,False,0,1,3
247,30158,122,24,5,3,0.49593496,Q25_50,False,0,0,2
247,53513,216,161,5,3,0.87804878,Q75_100,False,0,1,3
247,8190,33,39,4,2,0.13414634,Q0_25,False,0,0,2
247,58598,237,59,5,3,0.96341463,Q75_100,False,0,0,2
247,48220,195,55,5,3,0.79268293,Q75_100,False,0,0,2
247,31184,126,62,5,3,0.51219512,Q50_75,False,0,1,2
247,2060,8,84,4,1,0.03252033,Q0_25,False,0,1,2
247,25277,102,83,5,3,0.41463415,Q25_50,False,0,0,2
247,56686,229,123,5,3,0.93089431,Q75_100,False,0,1,3
247,50841,205,206,5,3,0.83333333,Q75_100,False,0,1,3
247,19058,77,39,5,2,0.31300813,Q25_50,False,0,0,2
247,29669,120,29,5,3,0.48780488,Q25_50,False,0,1,2
247,43285,175,60,5,3,0.71138211,Q50_75,False,0,0,2
247,13419,54,81,5,2,0.2195122,Q0_25,False,0,1,2
247,35009,141,182,5,3,0.57317073,Q50_75,False,0,2,3
247,11897,48,41,5,2,0.19512195,Q0_25,False,0,1,2
247,47047,190,117,5,3,0.77235772,Q75_100,False,0,1,3
247,59731,241,204,5,3,0.9796748,Q75_100,False,0,1,3
247,11076,44,208,5,2,0.17886179,Q0_25,False,0,1,3
247,25767,104,79,5,3,0.42276423,Q25_50,False,0,0,2
247,38413,155,128,5,3,0.6300813,Q50_75,False,0,1,3
247,13729,55,144,5,2,0.22357724,Q0_25,False,0,1,3
247,3584,14,126,4,2,0.05691057,Q0_25,False,0,1,3
247,48260,195,95,5,3,0.79268293,Q75_100,False,0,0,2
247,56559,228,243,5,3,0.92682927,Q75_100,False,0,1,3
247,12463,50,113,5,2,0.20325203,Q0_25,False,0,1,3
247,4531,18,85,4,2,0.07317073,Q0_25,False,0,1,2
247,54148,219,55,5,3,0.8902439,Q75_100,False,0,0,2
247,59187,239,154,5,3,0.97154472,Q75_100,False,0,1,3
247,31812,128,196,5,3,0.5203252,Q50_75,False,0,1,3
247,28578,115,173,5,3,0.46747967,Q25_50,False,0,1,3
247,55460,224,132,5,3,0.91056911,Q75_100,False,0,2,3
247,31151,126,29,5,3,0.51219512,Q50_75,False,0,0,2
247,51851,209,228,5,3,0.8495935,Q75_100,False,0,1,3
247,6795,27,126,4,2,0.1097561,Q0_25,False,0,1,3
247,13416,54,78,5,2,0.2195122,Q0_25,False,0,0,2
247,57791,233,240,5,3,0.94715447,Q75_100,False,0,1,3
247,33316,134,218,5,3,0.54471545,Q50_75,False,0,2,3
247,11620,47,11,5,2,0.19105691,Q0_25,False,0,1,2
247,14977,60,157,5,2,0.24390244,Q0_25,False,0,2,3
247,29140,117,241,5,3,0.47560976,Q25_50,False,0,2,3
247,38330,155,45,5,3,0.6300813,Q50_75,False,0,0,2
247,4122,16,170,4,2,0.06504065,Q0_25,False,0,1,3
247,39635,160,115,5,3,0.6504065,Q50_75,False,0,1,3
247,16007,64,199,5,2,0.2601626,Q25_50,False,0,0,3
247,34528,139,195,5,3,0.56504065,Q50_75,False,0,1,3
247,58610,237,71,5,3,0.96341463,Q75_100,False,0,1,2
247,4474,18,28,4,2,0.07317073,Q0_25,False,0,1,2
247,17753,71,216,5,2,0.28861789,Q25_50,False,0,1,3
247,56151,227,82,5,3,0.92276423,Q75_100,False,0,0,2
247,59639,241,112,5,3,0.9796748,Q75_100,False,0,2,3
247,40607,164,99,5,3,0.66666667,Q50_75,False,0,0,2
247,10374,42,0,5,2,0.17073171,Q0_25,False,0,0,1
247,13702,55,117,5,2,0.22357724,Q0_25,False,0,2,3
247,36413,147,104,5,3,0.59756098,Q50_75,False,0,1,3
247,43694,176,222,5,3,0.71544715,Q50_75,False,0,1,3
247,60226,243,205,5,3,0.98780488,Q75_100,False,0,1,3
247,25108,101,161,5,3,0.41056911,Q25_50,False,0,2,3
247,50412,204,24,5,3,0.82926829,Q75_100,False,0,0,2
247,44884,181,177,5,3,0.73577236,Q50_75,False,0,1,3
247,13551,54,213,5,2,0.2195122,Q0_25,False,0,2,3
247,45604,184,156,5,3,0.74796748,Q50_75,False,0,1,3
247,4184,16,232,4,2,0.06504065,Q0_25,False,0,2,3
247,44018,178,52,5,3,0.72357724,Q50_75,False,0,0,2
247,50495,204,107,5,3,0.82926829,Q75_100,False,0,1,3
247,20406,82,152,5,2,0.33333333,Q25_50,False,0,1,3
247,55163,223,82,5,3,0.90650407,Q75_100,False,0,0,2
247,9815,39,182,4,2,0.15853659,Q0_25,False,0,1,3
247,27916,113,5,5,3,0.45934959,Q25_50,False,0,0,1
247,58837,238,51,5,3,0.96747967,Q75_100,False,0,0,2
247,57005,230,195,5,3,0.93495935,Q75_100,False,0,0,3
247,35384,143,63,5,3,0.58130081,Q50_75,False,0,0,2
247,28417,115,12,5,3,0.46747967,Q25_50,False,0,1,2
247,39990,161,223,5,3,0.65447154,Q50_75,False,0,2,3
247,2396,9,173,4,1,0.03658537,Q0_25,False,0,2,3
247,34796,140,216,5,3,0.56910569,Q50_75,False,0,2,3
247,20213,81,206,5,2,0.32926829,Q25_50,False,0,1,3
247,37230,150,180,5,3,0.6097561,Q50_75,False,0,1,3
247,56697,229,134,5,3,0.93089431,Q75_100,False,0,2,3
247,10778,43,157,5,2,0.17479675,Q0_25,False,0,1,3
247,27263,110,93,5,3,0.44715447,Q25_50,False,0,0,2
247,45060,182,106,5,3,0.7398374,Q50_75,False,0,1,3
247,38023,153,232,5,3,0.62195122,Q50_75,False,0,1,3
247,31937,129,74,5,3,0.52439024,Q50_75,False,0,1,2
247,2324,9,101,4,1,0.03658537,Q0_25,False,0,2,3
247,58115,235,70,5,3,0.95528455,Q75_100,False,0,0,2
247,17933,72,149,5,2,0.29268293,Q25_50,False,0,1,3
247,23407,94,189,5,2,0.38211382,Q25_50,False,0,1,3
247,10119,40,239,5,2,0.16260163,Q0_25,False,0,1,3
247,47983,194,65,5,3,0.78861789,Q75_100,False,0,0,2
247,24155,97,196,5,2,0.39430894,Q25_50,False,0,1,3
247,57177,231,120,5,3,0.93902439,Q75_100,False,0,1,3
247,30889,125,14,5,3,0.50813008,Q50_75,False,0,1,2
247,37676,152,132,5,3,0.61788618,Q50_75,False,0,2,3
247,8043,32,139,4,2,0.1300813,Q0_25,False,0,1,3
247,58714,237,175,5,3,0.96341463,Q75_100,False,0,1,3
247,14786,59,213,5,2,0.2398374,Q0_25,False,0,2,3
247,57096,231,39,5,3,0.93902439,Q75_100,False,0,0,2
247,32642,132,38,5,3,0.53658537,Q50_75,False,0,0,2
247,35777,144,209,5,3,0.58536585,Q50_75,False,0,1,3
247,14021,56,189,5,2,0.22764228,Q0_25,False,0,1,3
247,22586,91,109,5,2,0.3699187,Q25_50,False,0,1,3
247,18272,73,241,5,2,0.29674797,Q25_50,False,0,2,3
247,11783,47,174,5,2,0.19105691,Q0_25,False,0,1,3
247,37257,150,207,5,3,0.6097561,Q50_75,False,0,1,3
247,26215,106,33,5,3,0.43089431,Q25_50,False,0,0,2
247,34356,139,23,5,3,0.56504065,Q50_75,False,0,0,2
247,33717,136,125,5,3,0.55284553,Q50_75,False,0,1,3
247,41232,166,230,5,3,0.67479675,Q50_75,False,0,1,3
247,27329,110,159,5,3,0.44715447,Q25_50,False,0,1,3
247,60418,244,150,5,3,0.99186992,Q75_100,False,0,1,3
247,3341,13,130,4,2,0.05284553,Q0_25,False,0,2,3
247,5451,22,17,4,2,0.08943089,Q0_25,False,0,1,2
247,26331,106,149,5,3,0.43089431,Q25_50,False,0,1,3
247,4782,19,89,4,2,0.07723577,Q0_25,False,0,0,2
247,26270,106,88,5,3,0.43089431,Q25_50,False,0,0,2
247,98,0,98,2,1,0.0,Q0_25,False,0,0,2
247,37097,150,47,5,3,0.6097561,Q50_75,False,0,0,2
247,59611,241,84,5,3,0.9796748,Q75_100,False,0,0,2
247,28191,114,33,5,3,0.46341463,Q25_50,False,0,0,2
247,20410,82,156,5,2,0.33333333,Q25_50,False,0,1,3
247,49687,201,40,5,3,0.81707317,Q75_100,False,0,0,2
247,22389,90,159,5,2,0.36585366,Q25_50,False,0,1,3
247,50990,206,108,5,3,0.83739837,Q75_100,False,0,1,3
247,31353,126,231,5,3,0.51219512,Q50_75,False,0,2,3
247,53481,216,129,5,3,0.87804878,Q75_100,False,0,1,3
247,33186,134,88,5,3,0.54471545,Q50_75,False,0,0,2
247,36459,147,150,5,3,0.59756098,Q50_75,False,0,1,3
247,29342,118,196,5,3,0.4796748,Q25_50,False,0,1,3
247,60250,243,229,5,3,0.98780488,Q75_100,False,0,1,3
247,27990,113,79,5,3,0.45934959,Q25_50,False,0,0,2
247,6084,24,156,4,2,0.09756098,Q0_25,False,0,1,3
247,14257,57,178,5,2,0.23170732,Q0_25,False,0,1,3
247,47424,192,0,5,3,0.7804878,Q75_100,False,0,0,1
247,26381,106,199,5,3,0.43089431,Q25_50,False,0,0,3
247,20886,84,138,5,2,0.34146341,Q25_50,False,0,1,3
247,31039,125,164,5,3,0.50813008,Q50_75,False,0,1,3
247,29434,119,41,5,3,0.48373984,Q25_50,False,0,0,2
247,31813,128,197,5,3,0.5203252,Q50_75,False,0,1,3
247,22349,90,119,5,2,0.36585366,Q25_50,False,0,2,3
247,53258,215,153,5,3,0.87398374,Q75_100,False,0,1,3
247,25489,103,48,5,3,0.41869919,Q25_50,False,0,0,2
247,40485,163,224,5,3,0.66260163,Q50_75,False,0,1,3
247,14861,60,41,5,2,0.24390244,Q0_25,False,0,0,2
247,58171,235,126,5,3,0.95528455,Q75_100,False,0,0,3
247,19450,78,184,5,2,0.31707317,Q25_50,False,0,2,3
247,29092,117,193,5,3,0.47560976,Q25_50,False,0,1,3
247,23684,95,219,5,2,0.38617886,Q25_50,False,0,2,3
247,38096,154,58,5,3,0.62601626,Q50_75,False,0,0,2
247,59438,240,158,5,3,0.97560976,Q75_100,False,0,1,3
247,16346,66,44,5,2,0.26829268,Q25_50,False,0,0,2
247,43527,176,55,5,3,0.71544715,Q50_75,False,0,0,2
247,5011,20,71,4,2,0.08130081,Q0_25,False,0,1,2
247,53914,218,68,5,3,0.88617886,Q75_100,False,0,0,2
247,18844,76,72,5,2,0.30894309,Q25_50,False,0,0,2
247,14802,59,229,5,2,0.2398374,Q0_25,False,0,1,3
247,20591,83,90,5,2,0.33739837,Q25_50,False,0,0,2
247,34415,139,82,5,3,0.56504065,Q50_75,False,0,1,2
247,2620,10,150,4,2,0.04065041,Q0_25,False,0,1,3
247,42617,172,133,5,3,0.69918699,Q50_75,False,0,1,3
247,13243,53,152,5,2,0.21544715,Q0_25,False,0,1,3
247,56545,228,229,5,3,0.92682927,Q75_100,False,0,1,3
247,10857,43,236,5,2,0.17479675,Q0_25,False,0,1,3
247,16249,65,194,5,2,0.26422764,Q25_50,False,0,0,3
247,52582,212,218,5,3,0.86178862,Q75_100,False,0,2,3
247,31774,128,158,5,3,0.5203252,Q50_75,False,0,1,3
247,21418,86,176,5,2,0.3495935,Q25_50,False,0,1,3
247,21308,86,66,5,2,0.3495935,Q25_50,False,0,0,2
247,8911,36,19,4,2,0.14634146,Q0_25,False,0,1,2
247,6458,26,36,4,2,0.10569106,Q0_25,False,0,0,2
247,27729,112,65,5,3,0.45528455,Q25_50,False,0,0,2
247,1632,6,150,4,1,0.02439024,Q0_25,False,0,1,3
247,9831,39,198,4,2,0.15853659,Q0_25,False,0,1,3
247,13072,52,228,5,2,0.21138211,Q0_25,False,0,1,3
247,25599,103,158,5,3,0.41869919,Q25_50,False,0,1,3
247,13716,55,131,5,2,0.22357724,Q0_25,False,0,1,3
247,23819,96,107,5,2,0.3902439,Q25_50,False,0,1,3
247,40473,163,212,5,3,0.66260163,Q50_75,False,0,2,3
247,31827,128,211,5,3,0.5203252,Q50_75,False,0,1,3
247,33075,133,224,5,3,0.54065041,Q50_75,False,0,1,3
247,14351,58,25,5,2,0.23577236,Q0_25,False,0,0,2
247,17779,71,242,5,2,0.28861789,Q25_50,False,0,2,3
247,3199,12,235,4,2,0.04878049,Q0_25,False,0,1,3
247,16003,64,195,5,2,0.2601626,Q25_50,False,0,0,3
247,21078,85,83,5,2,0.34552846,Q25_50,False,0,0,2
247,13517,54,179,5,2,0.2195122,Q0_25,False,0,1,3
247,26959,109,36,5,3,0.44308943,Q25_50,False,0,1,2
247,20615,83,114,5,2,0.33739837,Q25_50,False,0,2,3
247,24384,98,178,5,2,0.39837398,Q25_50,False,0,1,3
247,21591,87,102,5,2,0.35365854,Q25_50,False,0,1,3
247,27301,110,131,5,3,0.44715447,Q25_50,False,0,2,3
247,35573,144,5,5,3,0.58536585,Q50_75,False,0,0,1
247,37198,150,148,5,3,0.6097561,Q50_75,False,0,1,3
247,13843,56,11,5,2,0.22764228,Q0_25,False,0,1,2
247,31751,128,135,5,3,0.5203252,Q50_75,False,0,1,3
247,39225,158,199,5,3,0.64227642,Q50_75,False,0,0,3
247,24738,100,38,5,3,0.40650407,Q25_50,False,0,0,2
247,51312,207,183,5,3,0.84146341,Q75_100,False,0,1,3
247,19246,77,227,5,2,0.31300813,Q25_50,False,0,1,3
247,8723,35,78,4,2,0.14227642,Q0_25,False,0,1,2
247,24212,98,6,5,2,0.39837398,Q25_50,False,1,1,1
247,6466,26,44,4,2,0.10569106,Q0_25,False,0,1,2
247,49405,200,5,5,3,0.81300813,Q75_100,False,0,0,1
247,11835,47,226,5,2,0.19105691,Q0_25,False,0,2,3
247,55709,225,134,5,3,0.91463415,Q75_100,False,0,1,3
247,22946,92,222,5,2,0.37398374,Q25_50,False,0,1,3
247,51286,207,157,5,3,0.84146341,Q75_100,False,0,1,3
247,2071,8,95,4,1,0.03252033,Q0_25,False,0,1,2
247,57510,232,206,5,3,0.94308943,Q75_100,False,0,1,3
247,22784,92,60,5,2,0.37398374,Q25_50,False,0,0,2
247,4638,18,192,4,2,0.07317073,Q0_25,False,0,0,3
247,986,3,245,3,1,0.01219512,Q0_25,False,0,2,3
247,2529,10,59,4,2,0.04065041,Q0_25,False,0,0,2
247,59733,241,206,5,3,0.9796748,Q75_100,False,0,1,3
247,20164,81,157,5,2,0.32926829,Q25_50,False,0,1,3
247,9724,39,91,4,2,0.15853659,Q0_25,False,0,0,2
247,9118,36,226,4,2,0.14634146,Q0_25,False,0,2,3
247,26376,106,194,5,3,0.43089431,Q25_50,False,0,1,3
247,40992,165,237,5,3,0.67073171,Q50_75,False,0,1,3
247,15267,61,200,5,2,0.24796748,Q0_25,False,0,1,3
247,50035,202,141,5,3,0.82113821,Q75_100,False,0,2,3
247,54305,219,212,5,3,0.8902439,Q75_100,False,0,1,3
247,30265,122,131,5,3,0.49593496,Q25_50,False,1,3,3
247,2138,8,162,4,1,0.03252033,Q0_25,False,0,1,3
247,33349,135,4,5,3,0.54878049,Q50_75,False,0,0,1
247,49453,200,53,5,3,0.81300813,Q75_100,False,0,0,2
247,14814,59,241,5,2,0.2398374,Q0_25,False,0,1,3
247,30373,122,239,5,3,0.49593496,Q25_50,False,0,1,3
247,43749,177,30,5,3,0.7195122,Q50_75,False,0,0,2
247,2662,10,192,4,2,0.04065041,Q0_25,False,0,2,3
247,44096,178,130,5,3,0.72357724,Q50_75,False,0,2,3
247,23213,93,242,5,2,0.37804878,Q25_50,False,0,1,3
247,6614,26,192,4,2,0.10569106,Q0_25,False,0,2,3
247,33752,136,160,5,3,0.55284553,Q50_75,False,0,1,3
247,33647,136,55,5,3,0.55284553,Q50_75,False,0,0,2
247,31863,129,0,5,3,0.52439024,Q50_75,False,0,0,1
247,47558,192,134,5,3,0.7804878,Q75_100,False,0,1,3
247,26191,106,9,5,3,0.43089431,Q25_50,False,0,0,1
247,27051,109,128,5,3,0.44308943,Q25_50,False,0,1,3
247,16270,65,215,5,2,0.26422764,Q25_50,False,0,2,3
247,54332,219,239,5,3,0.8902439,Q75_100,False,0,1,3
247,11548,46,186,5,2,0.18699187,Q0_25,False,0,1,3
247,21000,85,5,5,2,0.34552846,Q25_50,False,0,0,1
247,23997,97,38,5,2,0.39430894,Q25_50,False,0,0,2
247,37483,151,186,5,3,0.61382114,Q50_75,False,0,1,3
247,35077,142,3,5,3,0.57723577,Q50_75,False,0,0,1
247,20108,81,101,5,2,0.32926829,Q25_50,False,0,2,3
247,10975,44,107,5,2,0.17886179,Q0_25,False,0,1,3
247,52006,210,136,5,3,0.85365854,Q75_100,False,0,1,3
247,14761,59,188,5,2,0.2398374,Q0_25,False,0,1,3
247,52763,213,152,5,3,0.86585366,Q75_100,False,0,1,3
247,57374,232,70,5,3,0.94308943,Q75_100,False,0,0,2
247,31940,129,77,5,3,0.52439024,Q50_75,False,0,1,2
247,1023,4,35,4,1,0.01626016,Q0_25,False,0,0,2
247,51009,206,127,5,3,0.83739837,Q75_100,False,0,1,3
247,40319,163,58,5,3,0.66260163,Q50_75,False,0,0,2
247,28363,114,205,5,3,0.46341463,Q25_50,False,0,1,3
247,53987,218,141,5,3,0.88617886,Q75_100,False,0,2,3
247,8558,34,160,4,2,0.13821138,Q0_25,False,0,1,3
247,32218,130,108,5,3,0.52845528,Q50_75,False,0,1,3
247,18544,75,19,5,2,0.30487805,Q25_50,False,0,1,2
247,25444,103,3,5,3,0.41869919,Q25_50,False,0,0,1
247,51843,209,220,5,3,0.8495935,Q75_100,False,0,1,3
247,31640,128,24,5,3,0.5203252,Q50_75,False,0,0,2
247,49918,202,24,5,3,0.82113821,Q75_100,False,0,0,2
247,16561,67,12,5,2,0.27235772,Q25_50,False,0,1,2
247,30175,122,41,5,3,0.49593496,Q25_50,False,0,1,2
247,37150,150,100,5,3,0.6097561,Q50_75,False,0,1,3
247,47872,193,201,5,3,0.78455285,Q75_100,False,0,2,3
247,22560,91,83,5,2,0.3699187,Q25_50,False,0,0,2
247,25195,102,1,5,3,0.41463415,Q25_50,False,1,1,1
247,47625,192,201,5,3,0.7804878,Q75_100,False,0,2,3
247,47391,191,214,5,3,0.77642276,Q75_100,False,0,2,3
247,54986,222,152,5,3,0.90243902,Q75_100,False,0,1,3
247,39670,160,150,5,3,0.6504065,Q50_75,False,0,1,3
247,33912,137,73,5,3,0.55691057,Q50_75,False,0,0,2
247,42695,172,211,5,3,0.69918699,Q50_75,False,1,3,3
247,25266,102,72,5,3,0.41463415,Q25_50,False,0,0,2
247,3708,15,3,4,2,0.06097561,Q0_25,False,0,0,1
247,33363,135,18,5,3,0.54878049,Q50_75,False,0,1,2
247,50333,203,192,5,3,0.82520325,Q75_100,False,0,1,3
247,57142,231,85,5,3,0.93902439,Q75_100,False,0,0,2
247,25239,102,45,5,3,0.41463415,Q25_50,False,0,0,2
247,36786,148,230,5,3,0.60162602,Q50_75,False,0,1,3
247,8399,34,1,4,2,0.13821138,Q0_25,False,0,0,1
247,44814,181,107,5,3,0.73577236,Q50_75,False,0,1,3
247,44191,178,225,5,3,0.72357724,Q50_75,False,0,1,3
247,13252,53,161,5,2,0.21544715,Q0_25,False,0,1,3
247,29381,118,235,5,3,0.4796748,Q25_50,False,0,1,3
247,22219,89,236,5,2,0.36178862,Q25_50,False,0,1,3
247,1799,7,70,4,1,0.02845528,Q0_25,False,0,0,2
247,13098,53,7,5,2,0.21544715,Q0_25,False,0,0,1
247,1765,7,36,4,1,0.02845528,Q0_25,False,0,0,2
247,36588,148,32,5,3,0.60162602,Q50_75,False,0,0,2
247,15167,61,100,5,2,0.24796748,Q0_25,False,0,1,3
247,21906,88,170,5,2,0.35772358,Q25_50,False,0,1,3
247,57713,233,162,5,3,0.94715447,Q75_100,False,0,1,3
247,29925,121,38,5,3,0.49186992,Q25_50,False,0,1,2
247,40397,163,136,5,3,0.66260163,Q50_75,False,0,2,3
247,29396,119,3,5,3,0.48373984,Q25_50,False,0,0,1
247,60697,245,182,5,3,0.99593496,Q75_100,False,0,1,3
247,56417,228,101,5,3,0.92682927,Q75_100,False,0,1,3
247,14282,57,203,5,2,0.23170732,Q0_25,False,0,1,3
247,13210,53,119,5,2,0.21544715,Q0_25,False,0,2,3
247,2094,8,118,4,1,0.03252033,Q0_25,False,0,1,3
247,2916,11,199,4,2,0.04471545,Q0_25,False,0,0,3
247,34662,140,82,5,3,0.56910569,Q50_75,False,0,0,2
247,24890,100,190,5,3,0.40650407,Q25_50,False,0,1,3
247,28234,114,76,5,3,0.46341463,Q25_50,False,0,0,2
247,29526,119,133,5,3,0.48373984,Q25_50,False,0,1,3
247,38561,156,29,5,3,0.63414634,Q50_75,False,0,0,2
247,42547,172,63,5,3,0.69918699,Q50_75,False,0,0,2
247,44626,180,166,5,3,0.73170732,Q50_75,False,0,1,3
247,55994,226,172,5,3,0.91869919,Q75_100,False,0,1,3
247,12435,50,85,5,2,0.20325203,Q0_25,False,0,0,2
247,5419,21,232,4,2,0.08536585,Q0_25,False,0,1,3
247,52359,211,242,5,3,0.85772358,Q75_100,False,0,1,3
247,25463,103,22,5,3,0.41869919,Q25_50,False,0,0,2
247,47453,192,29,5,3,0.7804878,Q75_100,False,0,0,2
247,57343,232,39,5,3,0.94308943,Q75_100,False,0,0,2
247,5139,20,199,4,2,0.08130081,Q0_25,False,0,0,3
247,31006,125,131,5,3,0.50813008,Q50_75,False,0,1,3
247,44886,181,179,5,3,0.73577236,Q50_75,False,0,1,3
247,29705,120,65,5,3,0.48780488,Q25_50,False,0,0,2
247,46220,187,31,5,3,0.7601626,Q75_100,False,0,0,2
247,13921,56,89,5,2,0.22764228,Q0_25,False,0,1,2
247,2777,11,60,4,2,0.04471545,Q0_25,False,0,0,2
247,36870,149,67,5,3,0.60569106,Q50_75,False,0,0,2
247,2527,10,57,4,2,0.04065041,Q0_25,False,0,0,2
247,25104,101,157,5,3,0.41056911,Q25_50,False,0,1,3
247,27924,113,13,5,3,0.45934959,Q25_50,False,0,1,2
247,50790,205,155,5,3,0.83333333,Q75_100,False,0,1,3
247,52710,213,99,5,3,0.86585366,Q75_100,False,0,0,2
247,35197,142,123,5,3,0.57723577,Q50_75,False,0,2,3
247,28455,115,50,5,3,0.46747967,Q25_50,False,0,0,2
247,36096,146,34,5,3,0.59349593,Q50_75,False,0,0,2
247,54269,219,176,5,3,0.8902439,Q75_100,False,0,1,3
247,1039,4,51,4,1,0.01626016,Q0_25,False,0,0,2
247,26918,108,242,5,3,0.43902439,Q25_50,False,0,1,3
247,16067,65,12,5,2,0.26422764,Q25_50,False,1,2,2
247,52079,210,209,5,3,0.85365854,Q75_100,False,0,1,3
247,23180,93,209,5,2,0.37804878,Q25_50,False,0,0,3
247,34150,138,64,5,3,0.56097561,Q50_75,False,0,0,2
247,32817,132,213,5,3,0.53658537,Q50_75,False,0,2,3
247,15246,61,179,5,2,0.24796748,Q0_25,False,0,1,3
247,41199,166,197,5,3,0.67479675,Q50_75,False,0,1,3
247,21233,85,238,5,2,0.34552846,Q25_50,False,0,1,3
247,27218,110,48,5,3,0.44715447,Q25_50,False,0,0,2
247,25876,104,188,5,3,0.42276423,Q25_50,False,0,1,3
247,16554,67,5,5,2,0.27235772,Q25_50,False,0,0,1
247,18160,73,129,5,2,0.29674797,Q25_50,False,0,1,3
247,27228,110,58,5,3,0.44715447,Q25_50,False,0,0,2
247,50507,204,119,5,3,0.82926829,Q75_100,False,0,2,3
247,16284,65,229,5,2,0.26422764,Q25_50,False,0,1,3
247,39986,161,219,5,3,0.65447154,Q50_75,False,0,1,3
247,33704,136,112,5,3,0.55284553,Q50_75,False,0,2,3
247,29300,118,154,5,3,0.4796748,Q25_50,False,0,1,3
247,57556,233,5,5,3,0.94715447,Q75_100,False,0,0,1
247,47450,192,26,5,3,0.7804878,Q75_100,False,0,0,2
247,42702,172,218,5,3,0.69918699,Q50_75,False,0,2,3
247,4773,19,80,4,2,0.07723577,Q0_25,False,0,0,2
247,9960,40,80,4,2,0.16260163,Q0_25,False,0,1,2
247,28336,114,178,5,3,0.46341463,Q25_50,False,0,1,3
247,18407,74,129,5,2,0.30081301,Q25_50,False,0,1,3
247,43658,176,186,5,3,0.71544715,Q50_75,False,0,1,3
247,35158,142,84,5,3,0.57723577,Q50_75,False,0,0,2
247,56503,228,187,5,3,0.92682927,Q75_100,False,0,1,3
247,39015,157,236,5,3,0.63821138,Q50_75,False,0,0,3
247,55218,223,137,5,3,0.90650407,Q75_100,False,0,2,3
247,34643,140,63,5,3,0.56910569,Q50_75,False,0,0,2
247,33724,136,132,5,3,0.55284553,Q50_75,False,0,1,3
247,36422,147,113,5,3,0.59756098,Q50_75,False,0,1,3
247,38456,155,171,5,3,0.6300813,Q50_75,False,0,2,3
247,57334,232,30,5,3,0.94308943,Q75_100,False,0,0,2
247,20238,81,231,5,2,0.32926829,Q25_50,False,0,2,3
247,32539,131,182,5,3,0.53252033,Q50_75,False,0,1,3
247,6807,27,138,4,2,0.1097561,Q0_25,False,0,1,3
247,58930,238,144,5,3,0.96747967,Q75_100,False,0,2,3
247,54884,222,50,5,3,0.90243902,Q75_100,False,0,0,2
247,50604,204,216,5,3,0.82926829,Q75_100,False,0,2,3
247,48891,197,232,5,3,0.80081301,Q75_100,False,0,1,3
247,10154,41,27,5,2,0.16666667,Q0_25,False,1,2,2
247,29150,118,4,5,3,0.4796748,Q25_50,False,0,0,1
247,26070,105,135,5,3,0.42682927,Q25_50,False,0,1,3
247,8298,33,147,4,2,0.13414634,Q0_25,False,0,1,3
247,48019,194,101,5,3,0.78861789,Q75_100,False,0,2,3
247,42956,173,225,5,3,0.70325203,Q50_75,False,0,1,3
247,10828,43,207,5,2,0.17479675,Q0_25,False,0,1,3
247,788,3,47,3,1,0.01219512,Q0_25,False,0,0,2
247,38503,155,218,5,3,0.6300813,Q50_75,False,0,2,3
247,2321,9,98,4,1,0.03658537,Q0_25,False,0,0,2
247,15149,61,82,5,2,0.24796748,Q0_25,False,0,0,2
247,12657,51,60,5,2,0.20731707,Q0_25,False,0,0,2
247,37769,152,225,5,3,0.61788618,Q50_75,False,0,1,3
247,39121,158,95,5,3,0.64227642,Q50_75,False,0,0,2
247,53976,218,130,5,3,0.88617886,Q75_100,False,0,2,3
247,42073,170,83,5,3,0.69105691,Q50_75,False,0,0,2
247,35576,144,8,5,3,0.58536585,Q50_75,False,0,0,1
247,835,3,94,3,1,0.01219512,Q0_25,False,0,0,2
247,28592,115,187,5,3,0.46747967,Q25_50,False,0,1,3
