seed,x,digits,carry_bin,lsd_position,correct,n_terms,raw_coeff,carry_in,carry_out,total_pre_mod,edge_distance,target_digit
0,3093,4,high,4,0,3,54,2,5,56,3,6
0,3093,4,high,3,0,4,18,8,2,26,3,6
0,3093,4,high,2,0,3,81,5,8,86,2,6
0,3093,4,high,1,0,2,54,0,5,54,1,4
0,3093,4,high,0,1,1,9,0,0,9,0,9
0,1472,4,high,7,1,0,0,0,0,0,0,0
0,1472,4,high,6,1,1,1,1,0,2,1,2
0,1472,4,high,5,1,2,8,3,1,11,2,1
0,1472,4,high,4,0,3,30,6,3,36,3,6
0,1472,4,high,3,0,4,60,6,6,66,3,6
0,1472,4,high,2,0,3,65,2,6,67,2,7
0,1472,4,high,1,1,2,28,0,2,28,1,8
0,1472,4,high,0,1,1,4,0,0,4,0,4
0,1738,4,high,7,1,0,0,0,0,0,0,0
0,1738,4,high,6,1,1,1,2,0,3,1,3
0,1738,4,high,5,0,2,14,6,2,20,2,0
0,1738,4,high,4,0,3,55,7,6,62,3,2
0,1738,4,high,3,0,4,58,12,7,70,3,0
0,1738,4,high,2,0,3,121,5,12,126,2,6
0,1738,4,high,1,0,2,48,6,5,54,1,4
0,1738,4,high,0,1,1,64,0,6,64,0,4
0,2323,4,high,7,1,0,0,0,0,0,0,0
0,2323,4,high,6,1,1,4,1,0,5,1,5
0,2323,4,high,5,1,2,12,1,1,13,2,3
0,2323,4,high,4,0,3,17,2,1,19,3,9
0,2323,4,high,3,0,4,24,2,2,26,3,6
0,2323,4,high,2,0,3,22,1,2,23,2,3
0,2323,4,high,1,1,2,12,0,1,12,1,2
0,2323,4,high,0,1,1,9,0,0,9,0,9
0,3097,4,high,7,1,0,0,0,0,0,0,0
0,3097,4,high,6,1,1,9,0,0,9,1,9
0,3097,4,high,5,1,2,0,5,0,5,2,5
0,3097,4,high,4,1,3,54,5,5,59,3,9
0,3097,4,high,3,0,4,42,9,5,51,3,1
0,3097,4,high,2,1,3,81,13,9,94,2,4
0,3097,4,high,1,1,2,126,4,13,130,1,0
0,3097,4,high,0,1,1,49,0,4,49,0,9
0,3123,4,high,7,1,0,0,0,0,0,0,0
0,3123,4,high,6,1,1,9,0,0,9,1,9
0,3123,4,high,5,1,2,6,1,0,7,2,7
0,3123,4,high,4,0,3,13,2,1,15,3,5
0,3123,4,high,3,0,4,22,1,2,23,3,3
0,3123,4,high,2,0,3,10,1,1,11,2,1
0,3123,4,high,1,1,2,12,0,1,12,1,2
0,3123,4,high,0,1,1,9,0,0,9,0,9
0,2413,4,high,7,1,0,0,0,0,0,0,0
0,2413,4,high,6,1,1,4,1,0,5,1,5
0,2413,4,high,5,0,2,16,2,1,18,2,8
0,2413,4,high,4,0,3,20,2,2,22,3,2
0,2413,4,high,3,0,4,20,2,2,22,3,2
0,2413,4,high,2,0,3,25,0,2,25,2,5
0,2413,4,high,1,1,2,6,0,0,6,1,6
0,2413,4,high,0,1,1,9,0,0,9,0,9
0,2605,4,high,7,1,0,0,0,0,0,0,0
0,2605,4,high,6,1,1,4,2,0,6,1,6
0,2605,4,high,5,0,2,24,3,2,27,2,7
0,2605,4,high,4,0,3,36,2,3,38,3,8
0,2605,4,high,3,0,4,20,6,2,26,3,6
0,2605,4,high,2,1,3,60,0,6,60,2,0
0,2605,4,high,1,1,2,0,2,0,2,1,2
0,2605,4,high,0,1,1,25,0,2,25,0,5
0,1150,4,high,7,1,0,0,0,0,0,0,0
0,1150,4,high,6,1,1,1,0,0,1,1,1
0,1150,4,high,5,0,2,2,1,0,3,2,3
0,1150,4,high,4,1,3,11,1,1,12,3,2
0,1150,4,high,3,1,4,10,2,1,12,3,2
0,1150,4,high,2,1,3,25,0,2,25,2,5
0,1150,4,high,1,1,2,0,0,0,0,1,0
0,1150,4,high,0,1,1,0,0,0,0,0,0
0,2951,4,high,7,1,0,0,0,0,0,0,0
0,2951,4,high,6,1,1,4,4,0,8,1,8
0,2951,4,high,5,0,2,36,11,4,47,2,7
0,2951,4,high,4,0,3,101,9,11,110,3,0
0,2951,4,high,3,0,4,94,4,9,98,3,8
0,2951,4,high,2,0,3,43,1,4,44,2,4
0,2951,4,high,1,1,2,10,0,1,10,1,0
0,2951,4,high,0,1,1,1,0,0,1,0,1
0,1586,4,high,7,1,0,0,0,0,0,0,0
0,1586,4,high,6,1,1,1,1,0,2,1,2
0,1586,4,high,5,1,2,10,5,1,15,2,5
0,1586,4,high,4,0,3,41,10,5,51,3,1
0,1586,4,high,3,0,4,92,13,10,105,3,5
0,1586,4,high,2,0,3,124,9,13,133,2,3
0,1586,4,high,1,1,2,96,3,9,99,1,9
0,1586,4,high,0,1,1,36,0,3,36,0,6
0,1356,4,high,7,1,0,0,0,0,0,0,0
0,1356,4,high,6,1,1,1,0,0,1,1,1
0,1356,4,high,5,0,2,6,2,0,8,2,8
0,1356,4,high,4,1,3,19,4,2,23,3,3
0,1356,4,high,3,0,4,42,6,4,48,3,8
0,1356,4,high,2,1,3,61,6,6,67,2,7
0,1356,4,high,1,1,2,60,3,6,63,1,3
0,1356,4,high,0,1,1,36,0,3,36,0,6
0,2887,4,high,7,1,0,0,0,0,0,0,0
0,2887,4,high,6,1,1,4,4,0,8,1,8
0,2887,4,high,5,1,2,32,11,4,43,2,3
0,2887,4,high,4,0,3,96,17,11,113,3,3
0,2887,4,high,3,0,4,156,18,17,174,3,4
0,2887,4,high,2,0,3,176,11,18,187,2,7
0,2887,4,high,1,0,2,112,4,11,116,1,6
0,2887,4,high,0,1,1,49,0,4,49,0,9
0,1142,4,high,7,1,0,0,0,0,0,0,0
0,1142,4,high,6,1,1,1,0,0,1,1,1
0,1142,4,high,5,1,2,2,1,0,3,2,3
0,1142,4,high,4,0,3,9,1,1,10,3,0
0,1142,4,high,3,0,4,12,2,1,14,3,4
0,1142,4,high,2,0,3,20,1,2,21,2,1
0,1142,4,high,1,1,2,16,0,1,16,1,6
0,1142,4,high,0,1,1,4,0,0,4,0,4
0,2872,4,high,7,1,0,0,0,0,0,0,0
0,2872,4,high,6,1,1,4,4,0,8,1,8
0,2872,4,high,5,0,2,32,10,4,42,2,2
0,2872,4,high,4,0,3,92,12,10,104,3,4
0,2872,4,high,3,0,4,120,8,12,128,3,8
0,2872,4,high,2,0,3,81,2,8,83,2,3
0,2872,4,high,1,1,2,28,0,2,28,1,8
0,2872,4,high,0,1,1,4,0,0,4,0,4
0,2936,4,high,7,1,0,0,0,0,0,0,0
0,2936,4,high,6,1,1,4,4,0,8,1,8
0,2936,4,high,5,0,2,36,10,4,46,2,6
0,2936,4,high,4,0,3,93,9,10,102,3,2
0,2936,4,high,3,0,4,78,12,9,90,3,0
0,2936,4,high,2,1,3,117,3,12,120,2,0
0,2936,4,high,1,1,2,36,3,3,39,1,9
0,2936,4,high,0,1,1,36,0,3,36,0,6
0,1312,4,high,7,1,0,0,0,0,0,0,0
0,1312,4,high,6,1,1,1,0,0,1,1,1
0,1312,4,high,5,1,2,6,1,0,7,2,7
0,1312,4,high,4,0,3,11,1,1,12,3,2
0,1312,4,high,3,0,4,10,1,1,11,3,1
0,1312,4,high,2,1,3,13,0,1,13,2,3
0,1312,4,high,1,1,2,4,0,0,4,1,4
0,1312,4,high,0,1,1,4,0,0,4,0,4
0,1595,4,high,7,1,0,0,0,0,0,0,0
0,1595,4,high,6,1,1,1,1,0,2,1,2
0,1595,4,high,5,0,2,10,5,1,15,2,5
0,1595,4,high,4,0,3,43,11,5,54,3,4
0,1595,4,high,3,0,4,100,14,11,114,3,4
0,1595,4,high,2,1,3,131,9,14,140,2,0
0,1595,4,high,1,1,2,90,2,9,92,1,2
0,1595,4,high,0,1,1,25,0,2,25,0,5
0,3134,4,high,7,1,0,0,0,0,0,0,0
0,3134,4,high,6,1,1,9,0,0,9,1,9
0,3134,4,high,5,0,2,6,2,0,8,2,8
0,3134,4,high,4,0,3,19,3,2,22,3,2
0,3134,4,high,3,0,4,30,1,3,31,3,1
0,3134,4,high,2,0,3,17,2,1,19,2,9
0,3134,4,high,1,0,2,24,1,2,25,1,5
0,3134,4,high,0,1,1,16,0,1,16,0,6
0,2769,4,high,7,1,0,0,0,0,0,0,0
0,2769,4,high,6,1,1,4,3,0,7,1,7
0,2769,4,high,5,0,2,28,8,3,36,2,6
0,2769,4,high,4,0,3,73,13,8,86,3,6
0,2769,4,high,3,1,4,120,17,13,137,3,7
0,2769,4,high,2,0,3,162,11,17,173,2,3
0,2769,4,high,1,1,2,108,8,11,116,1,6
0,2769,4,high,0,1,1,81,0,8,81,0,1
0,2473,4,high,7,1,0,0,0,0,0,0,0
0,2473,4,high,6,0,1,4,2,0,6,1,6
0,2473,4,high,5,1,2,16,5,2,21,2,1
0,2473,4,high,4,0,3,44,7,5,51,3,1
0,2473,4,high,3,0,4,68,7,7,75,3,5
0,2473,4,high,2,0,3,73,4,7,77,2,7
0,2473,4,high,1,1,2,42,0,4,42,1,2
0,2473,4,high,0,1,1,9,0,0,9,0,9
0,1898,4,high,7,1,0,0,0,0,0,0,0
0,1898,4,high,6,1,1,1,2,0,3,1,3
0,1898,4,high,5,0,2,16,10,2,26,2,6
0,1898,4,high,4,0,3,82,18,10,100,3,0
0,1898,4,high,3,0,4,160,22,18,182,3,2
0,1898,4,high,2,0,3,209,15,22,224,2,4
0,1898,4,high,1,1,2,144,6,15,150,1,0
0,1898,4,high,0,1,1,64,0,6,64,0,4
0,1699,4,high,7,1,0,0,0,0,0,0,0
0,1699,4,high,6,1,1,1,1,0,2,1,2
0,1699,4,high,5,1,2,12,6,1,18,2,8
0,1699,4,high,4,0,3,54,14,6,68,3,8
0,1699,4,high,3,0,4,126,20,14,146,3,6
0,1699,4,high,2,0,3,189,17,20,206,2,6
0,1699,4,high,1,1,2,162,8,17,170,1,0
0,1699,4,high,0,1,1,81,0,8,81,0,1
0,2187,4,high,7,1,0,0,0,0,0,0,0
0,2187,4,high,6,1,1,4,0,0,4,1,4
0,2187,4,high,5,0,2,4,3,0,7,2,7
0,2187,4,high,4,0,3,33,5,3,38,3,8
0,2187,4,high,3,0,4,44,8,5,52,3,2
0,2187,4,high,2,0,3,78,11,8,89,2,9
0,2187,4,high,1,0,2,112,4,11,116,1,6
0,2187,4,high,0,1,1,49,0,4,49,0,9
0,2740,4,high,7,1,0,0,0,0,0,0,0
0,2740,4,high,6,1,1,4,3,0,7,1,7
0,2740,4,high,5,0,2,28,7,3,35,2,5
0,2740,4,high,4,0,3,65,5,7,70,3,0
0,2740,4,high,3,0,4,56,1,5,57,3,7
0,2740,4,high,2,1,3,16,0,1,16,2,6
0,2740,4,high,1,1,2,0,0,0,0,1,0
0,2740,4,high,0,1,1,0,0,0,0,0,0
0,2860,4,high,7,1,0,0,0,0,0,0,0
0,2860,4,high,6,1,1,4,4,0,8,1,8
0,2860,4,high,5,1,2,32,9,4,41,2,1
0,2860,4,high,4,1,3,88,9,9,97,3,7
0,2860,4,high,3,0,4,96,3,9,99,3,9
0,2860,4,high,2,1,3,36,0,3,36,2,6
0,2860,4,high,1,1,2,0,0,0,0,1,0
0,2860,4,high,0,1,1,0,0,0,0,0,0
0,1487,4,high,7,1,0,0,0,0,0,0,0
0,1487,4,high,6,1,1,1,1,0,2,1,2
0,1487,4,high,5,0,2,8,4,1,12,2,2
0,1487,4,high,4,0,3,32,9,4,41,3,1
0,1487,4,high,3,0,4,78,13,9,91,3,1
0,1487,4,high,2,0,3,120,11,13,131,2,1
0,1487,4,high,1,0,2,112,4,11,116,1,6
0,1487,4,high,0,1,1,49,0,4,49,0,9
0,2048,4,high,7,1,0,0,0,0,0,0,0
0,2048,4,high,6,1,1,4,0,0,4,1,4
0,2048,4,high,5,1,2,0,1,0,1,2,1
0,2048,4,high,4,0,3,16,3,1,19,3,9
0,2048,4,high,3,0,4,32,2,3,34,3,4
0,2048,4,high,2,0,3,16,7,2,23,2,3
0,2048,4,high,1,1,2,64,6,7,70,1,0
0,2048,4,high,0,1,1,64,0,6,64,0,4
0,2343,4,high,7,1,0,0,0,0,0,0,0
0,2343,4,high,6,1,1,4,1,0,5,1,5
0,2343,4,high,5,0,2,12,2,1,14,2,4
0,2343,4,high,4,0,3,25,3,2,28,3,8
0,2343,4,high,3,1,4,36,3,3,39,3,9
0,2343,4,high,2,0,3,34,2,3,36,2,6
0,2343,4,high,1,1,2,24,0,2,24,1,4
0,2343,4,high,0,1,1,9,0,0,9,0,9
0,2793,4,high,7,1,0,0,0,0,0,0,0
0,2793,4,high,6,1,1,4,3,0,7,1,7
0,2793,4,high,5,0,2,28,10,3,38,2,8
0,2793,4,high,4,0,3,85,15,10,100,3,0
0,2793,4,high,3,0,4,138,12,15,150,3,0
0,2793,4,high,2,0,3,123,5,12,128,2,8
0,2793,4,high,1,0,2,54,0,5,54,1,4
0,2793,4,high,0,1,1,9,0,0,9,0,9
0,3157,4,high,7,1,0,0,0,0,0,0,0
0,3157,4,high,6,1,1,9,0,0,9,1,9
0,3157,4,high,5,0,2,6,3,0,9,2,9
0,3157,4,high,4,0,3,31,5,3,36,3,6
0,3157,4,high,3,0,4,52,4,5,56,3,6
0,3157,4,high,2,0,3,39,7,4,46,2,6
0,3157,4,high,1,1,2,70,4,7,74,1,4
0,3157,4,high,0,1,1,49,0,4,49,0,9
0,1232,4,high,7,1,0,0,0,0,0,0,0
0,1232,4,high,6,1,1,1,0,0,1,1,1
0,1232,4,high,5,1,2,4,1,0,5,2,5
0,1232,4,high,4,1,3,10,1,1,11,3,1
0,1232,4,high,3,0,4,16,1,1,17,3,7
0,1232,4,high,2,0,3,17,1,1,18,2,8
0,1232,4,high,1,1,2,12,0,1,12,1,2
0,1232,4,high,0,1,1,4,0,0,4,0,4
0,1493,4,high,7,1,0,0,0,0,0,0,0
0,1493,4,high,6,1,1,1,1,0,2,1,2
0,1493,4,high,5,1,2,8,4,1,12,2,2
0,1493,4,high,4,0,3,34,8,4,42,3,2
0,1493,4,high,3,0,4,78,11,8,89,3,9
0,1493,4,high,2,0,3,105,5,11,110,2,0
0,1493,4,high,1,0,2,54,0,5,54,1,4
0,1493,4,high,0,1,1,9,0,0,9,0,9
0,2705,4,high,7,1,0,0,0,0,0,0,0
0,2705,4,high,6,1,1,4,3,0,7,1,7
0,2705,4,high,5,0,2,28,5,3,33,2,3
0,2705,4,high,4,0,3,49,2,5,51,3,1
0,2705,4,high,3,0,4,20,7,2,27,3,7
0,2705,4,high,2,1,3,70,0,7,70,2,0
0,2705,4,high,1,1,2,0,2,0,2,1,2
0,2705,4,high,0,1,1,25,0,2,25,0,5
0,2401,4,high,7,1,0,0,0,0,0,0,0
0,2401,4,high,6,0,1,4,1,0,5,1,5
0,2401,4,high,5,0,2,16,1,1,17,2,7
0,2401,4,high,4,1,3,16,0,1,16,3,6
0,2401,4,high,3,1,4,4,0,0,4,3,4
0,2401,4,high,2,0,3,8,0,0,8,2,8
0,2401,4,high,1,1,2,0,0,0,0,1,0
0,2401,4,high,0,1,1,1,0,0,1,0,1
0,1740,4,high,7,1,0,0,0,0,0,0,0
0,1740,4,high,6,1,1,1,2,0,3,1,3
0,1740,4,high,5,0,2,14,6,2,20,2,0
0,1740,4,high,4,0,3,57,5,6,62,3,2
0,1740,4,high,3,0,4,56,1,5,57,3,7
0,1740,4,high,2,1,3,16,0,1,16,2,6
0,1740,4,high,1,1,2,0,0,0,0,1,0
0,1740,4,high,0,1,1,0,0,0,0,0,0
0,2988,4,high,7,1,0,0,0,0,0,0,0
0,2988,4,high,6,1,1,4,4,0,8,1,8
0,2988,4,high,5,1,2,36,13,4,49,2,9
0,2988,4,high,4,0,3,113,19,13,132,3,2
0,2988,4,high,3,0,4,176,22,19,198,3,8
0,2988,4,high,2,0,3,208,13,22,221,2,1
0,2988,4,high,1,1,2,128,6,13,134,1,4
0,2988,4,high,0,1,1,64,0,6,64,0,4
0,2400,4,high,7,1,0,0,0,0,0,0,0
0,2400,4,high,6,0,1,4,1,0,5,1,5
0,2400,4,high,5,0,2,16,1,1,17,2,7
0,2400,4,high,4,1,3,16,0,1,16,3,6
0,2400,4,high,3,1,4,0,0,0,0,3,0
0,2400,4,high,2,1,3,0,0,0,0,2,0
0,2400,4,high,1,1,2,0,0,0,0,1,0
0,2400,4,high,0,1,1,0,0,0,0,0,0
0,1284,4,high,7,1,0,0,0,0,0,0,0
0,1284,4,high,6,1,1,1,0,0,1,1,1
0,1284,4,high,5,0,2,4,2,0,6,2,6
0,1284,4,high,4,0,3,20,4,2,24,3,4
0,1284,4,high,3,0,4,40,8,4,48,3,8
0,1284,4,high,2,0,3,80,6,8,86,2,6
0,1284,4,high,1,1,2,64,1,6,65,1,5
0,1284,4,high,0,1,1,16,0,1,16,0,6
0,1729,4,high,7,1,0,0,0,0,0,0,0
0,1729,4,high,6,1,1,1,1,0,2,1,2
0,1729,4,high,5,0,2,14,5,1,19,2,9
0,1729,4,high,4,0,3,53,5,5,58,3,8
0,1729,4,high,3,0,4,46,13,5,59,3,9
0,1729,4,high,2,0,3,130,4,13,134,2,4
0,1729,4,high,1,1,2,36,8,4,44,1,4
0,1729,4,high,0,1,1,81,0,8,81,0,1
0,1558,4,high,7,1,0,0,0,0,0,0,0
0,1558,4,high,6,1,1,1,1,0,2,1,2
0,1558,4,high,5,0,2,10,4,1,14,2,4
0,1558,4,high,4,0,3,35,7,4,42,3,2
0,1558,4,high,3,0,4,66,11,7,77,3,7
0,1558,4,high,2,0,3,105,8,11,113,2,3
0,1558,4,high,1,1,2,80,6,8,86,1,6
0,1558,4,high,0,1,1,64,0,6,64,0,4
0,3077,4,high,7,1,0,0,0,0,0,0,0
0,3077,4,high,6,1,1,9,0,0,9,1,9
0,3077,4,high,5,0,2,0,4,0,4,2,4
0,3077,4,high,4,0,3,42,4,4,46,3,6
0,3077,4,high,3,1,4,42,5,4,47,3,7
0,3077,4,high,2,0,3,49,10,5,59,2,9
0,3077,4,high,1,1,2,98,4,10,102,1,2
0,3077,4,high,0,1,1,49,0,4,49,0,9
0,1226,4,high,7,1,0,0,0,0,0,0,0
0,1226,4,high,6,1,1,1,0,0,1,1,1
0,1226,4,high,5,1,2,4,1,0,5,2,5
0,1226,4,high,4,0,3,8,2,1,10,3,0
0,1226,4,high,3,0,4,20,3,2,23,3,3
0,1226,4,high,2,0,3,28,2,3,30,2,0
0,1226,4,high,1,1,2,24,3,2,27,1,7
0,1226,4,high,0,1,1,36,0,3,36,0,6
0,2987,4,high,7,1,0,0,0,0,0,0,0
0,2987,4,high,6,1,1,4,4,0,8,1,8
0,2987,4,high,5,1,2,36,13,4,49,2,9
0,2987,4,high,4,0,3,113,19,13,132,3,2
0,2987,4,high,3,0,4,172,20,19,192,3,2
0,2987,4,high,2,0,3,190,11,20,201,2,1
0,2987,4,high,1,0,2,112,4,11,116,1,6
0,2987,4,high,0,1,1,49,0,4,49,0,9
0,1466,4,high,7,1,0,0,0,0,0,0,0
0,1466,4,high,6,1,1,1,1,0,2,1,2
0,1466,4,high,5,0,2,8,3,1,11,2,1
0,1466,4,high,4,0,3,28,6,3,34,3,4
0,1466,4,high,3,0,4,60,9,6,69,3,9
0,1466,4,high,2,0,3,84,7,9,91,2,1
0,1466,4,high,1,1,2,72,3,7,75,1,5
0,1466,4,high,0,1,1,36,0,3,36,0,6
0,2678,4,high,7,1,0,0,0,0,0,0,0
0,2678,4,high,6,1,1,4,3,0,7,1,7
0,2678,4,high,5,1,2,24,7,3,31,2,1
0,2678,4,high,4,0,3,64,13,7,77,3,7
0,2678,4,high,3,0,4,116,15,13,131,3,1
0,2678,4,high,2,0,3,145,11,15,156,2,6
0,2678,4,high,1,1,2,112,6,11,118,1,8
0,2678,4,high,0,1,1,64,0,6,64,0,4
0,1339,4,high,7,1,0,0,0,0,0,0,0
0,1339,4,high,6,1,1,1,0,0,1,1,1
0,1339,4,high,5,1,2,6,1,0,7,2,7
0,1339,4,high,4,0,3,15,4,1,19,3,9
0,1339,4,high,3,0,4,36,6,4,42,3,2
0,1339,4,high,2,0,3,63,6,6,69,2,9
0,1339,4,high,1,1,2,54,8,6,62,1,2
0,1339,4,high,0,1,1,81,0,8,81,0,1
0,2215,4,high,7,1,0,0,0,0,0,0,0
0,2215,4,high,6,1,1,4,0,0,4,1,4
0,2215,4,high,5,0,2,8,1,0,9,2,9
0,2215,4,high,4,0,3,8,2,1,10,3,0
0,2215,4,high,3,0,4,24,2,2,26,3,6
0,2215,4,high,2,0,3,21,1,2,22,2,2
0,2215,4,high,1,1,2,10,2,1,12,1,2
0,2215,4,high,0,1,1,25,0,2,25,0,5
0,1944,4,high,7,1,0,0,0,0,0,0,0
0,1944,4,high,6,1,1,1,2,0,3,1,3
0,1944,4,high,5,0,2,18,9,2,27,2,7
0,1944,4,high,4,1,3,89,8,9,97,3,7
0,1944,4,high,3,0,4,80,9,8,89,3,9
0,1944,4,high,2,0,3,88,3,9,91,2,1
0,1944,4,high,1,1,2,32,1,3,33,1,3
0,1944,4,high,0,1,1,16,0,1,16,0,6
0,1686,4,high,7,1,0,0,0,0,0,0,0
0,1686,4,high,6,1,1,1,1,0,2,1,2
0,1686,4,high,5,0,2,12,6,1,18,2,8
0,1686,4,high,4,0,3,52,12,6,64,3,4
0,1686,4,high,3,0,4,108,14,12,122,3,2
0,1686,4,high,2,0,3,136,9,14,145,2,5
0,1686,4,high,1,1,2,96,3,9,99,1,9
0,1686,4,high,0,1,1,36,0,3,36,0,6
0,1547,4,high,7,1,0,0,0,0,0,0,0
0,1547,4,high,6,1,1,1,1,0,2,1,2
0,1547,4,high,5,1,2,10,3,1,13,2,3
0,1547,4,high,4,0,3,33,6,3,39,3,9
0,1547,4,high,3,0,4,54,9,6,63,3,3
0,1547,4,high,2,0,3,86,6,9,92,2,2
0,1547,4,high,1,1,2,56,4,6,60,1,0
0,1547,4,high,0,1,1,49,0,4,49,0,9
0,2381,4,high,7,1,0,0,0,0,0,0,0
0,2381,4,high,6,1,1,4,1,0,5,1,5
0,2381,4,high,5,0,2,12,4,1,16,2,6
0,2381,4,high,4,0,3,41,5,4,46,3,6
0,2381,4,high,3,0,4,52,7,5,59,3,9
0,2381,4,high,2,0,3,70,1,7,71,2,1
0,2381,4,high,1,1,2,16,0,1,16,1,6
0,2381,4,high,0,1,1,1,0,0,1,0,1
0,2575,4,high,7,1,0,0,0,0,0,0,0
0,2575,4,high,6,1,1,4,2,0,6,1,6
0,2575,4,high,5,0,2,20,6,2,26,2,6
0,2575,4,high,4,0,3,53,10,6,63,3,3
0,2575,4,high,3,0,4,90,10,10,100,3,0
0,2575,4,high,2,1,3,99,7,10,106,2,6
0,2575,4,high,1,1,2,70,2,7,72,1,2
0,2575,4,high,0,1,1,25,0,2,25,0,5
0,2823,4,high,7,1,0,0,0,0,0,0,0
0,2823,4,high,6,0,1,4,3,0,7,1,7
0,2823,4,high,5,1,2,32,7,3,39,2,9
0,2823,4,high,4,0,3,72,4,7,76,3,6
0,2823,4,high,3,0,4,44,5,4,49,3,9
0,2823,4,high,2,0,3,52,1,5,53,2,3
0,2823,4,high,1,1,2,12,0,1,12,1,2
0,2823,4,high,0,1,1,9,0,0,9,0,9
0,1623,4,high,7,1,0,0,0,0,0,0,0
0,1623,4,high,6,1,1,1,1,0,2,1,2
0,1623,4,high,5,0,2,12,4,1,16,2,6
0,1623,4,high,4,0,3,40,3,4,43,3,3
0,1623,4,high,3,0,4,30,4,3,34,3,4
0,1623,4,high,2,0,3,40,1,4,41,2,1
0,1623,4,high,1,1,2,12,0,1,12,1,2
0,1623,4,high,0,1,1,9,0,0,9,0,9
0,2298,4,high,7,1,0,0,0,0,0,0,0
0,2298,4,high,6,1,1,4,1,0,5,1,5
0,2298,4,high,5,0,2,8,4,1,12,2,2
0,2298,4,high,4,1,3,40,8,4,48,3,8
0,2298,4,high,3,1,4,68,12,8,80,3,0
0,2298,4,high,2,0,3,113,15,12,128,2,8
0,2298,4,high,1,1,2,144,6,15,150,1,0
0,2298,4,high,0,1,1,64,0,6,64,0,4
0,1899,4,high,7,1,0,0,0,0,0,0,0
0,1899,4,high,6,1,1,1,2,0,3,1,3
0,1899,4,high,5,0,2,16,10,2,26,2,6
0,1899,4,high,4,0,3,82,18,10,100,3,0
0,1899,4,high,3,0,4,162,24,18,186,3,6
0,1899,4,high,2,1,3,225,17,24,242,2,2
0,1899,4,high,1,1,2,162,8,17,170,1,0
0,1899,4,high,0,1,1,81,0,8,81,0,1
0,3117,4,high,7,1,0,0,0,0,0,0,0
0,3117,4,high,6,1,1,9,0,0,9,1,9
0,3117,4,high,5,0,2,6,1,0,7,2,7
0,3117,4,high,4,0,3,7,4,1,11,3,1
0,3117,4,high,3,0,4,44,1,4,45,3,5
0,3117,4,high,2,0,3,15,1,1,16,2,6
0,3117,4,high,1,1,2,14,4,1,18,1,8
0,3117,4,high,0,1,1,49,0,4,49,0,9
0,2667,4,high,7,1,0,0,0,0,0,0,0
0,2667,4,high,6,1,1,4,3,0,7,1,7
0,2667,4,high,5,0,2,24,7,3,31,2,1
0,2667,4,high,4,0,3,60,11,7,71,3,1
0,2667,4,high,3,0,4,100,12,11,112,3,2
0,2667,4,high,2,0,3,120,8,12,128,2,8
0,2667,4,high,1,1,2,84,4,8,88,1,8
0,2667,4,high,0,1,1,49,0,4,49,0,9
0,2790,4,high,7,1,0,0,0,0,0,0,0
0,2790,4,high,6,1,1,4,3,0,7,1,7
0,2790,4,high,5,0,2,28,9,3,37,2,7
0,2790,4,high,4,0,3,85,13,9,98,3,8
0,2790,4,high,3,1,4,126,8,13,134,3,4
0,2790,4,high,2,1,3,81,0,8,81,2,1
0,2790,4,high,1,1,2,0,0,0,0,1,0
0,2790,4,high,0,1,1,0,0,0,0,0,0
0,2079,4,high,7,1,0,0,0,0,0,0,0
0,2079,4,high,6,1,1,4,0,0,4,1,4
0,2079,4,high,5,0,2,0,3,0,3,2,3
0,2079,4,high,4,0,3,28,4,3,32,3,2
0,2079,4,high,3,0,4,36,6,4,42,3,2
0,2079,4,high,2,0,3,49,13,6,62,2,2
0,2079,4,high,1,1,2,126,8,13,134,1,4
0,2079,4,high,0,1,1,81,0,8,81,0,1
0,2866,4,high,7,1,0,0,0,0,0,0,0
0,2866,4,high,6,1,1,4,4,0,8,1,8
0,2866,4,high,5,0,2,32,10,4,42,2,2
0,2866,4,high,4,0,3,88,13,10,101,3,1
0,2866,4,high,3,0,4,120,13,13,133,3,3
0,2866,4,high,2,0,3,132,7,13,139,2,9
0,2866,4,high,1,1,2,72,3,7,75,1,5
0,2866,4,high,0,1,1,36,0,3,36,0,6
0,2467,4,high,7,1,0,0,0,0,0,0,0
0,2467,4,high,6,1,1,4,2,0,6,1,6
0,2467,4,high,5,1,2,16,4,2,20,2,0
0,2467,4,high,4,0,3,40,8,4,48,3,8
0,2467,4,high,3,0,4,76,10,8,86,3,6
0,2467,4,high,2,0,3,92,8,10,100,2,0
0,2467,4,high,1,1,2,84,4,8,88,1,8
0,2467,4,high,0,1,1,49,0,4,49,0,9
0,2410,4,high,7,1,0,0,0,0,0,0,0
0,2410,4,high,6,1,1,4,1,0,5,1,5
0,2410,4,high,5,0,2,16,2,1,18,2,8
0,2410,4,high,4,0,3,20,0,2,20,3,0
0,2410,4,high,3,1,4,8,0,0,8,3,8
0,2410,4,high,2,1,3,1,0,0,1,2,1
0,2410,4,high,1,1,2,0,0,0,0,1,0
0,2410,4,high,0,1,1,0,0,0,0,0,0
0,2513,4,high,7,1,0,0,0,0,0,0,0
0,2513,4,high,6,1,1,4,2,0,6,1,6
0,2513,4,high,5,1,2,20,3,2,23,2,3
0,2513,4,high,4,1,3,29,2,3,31,3,1
0,2513,4,high,3,0,4,22,3,2,25,3,5
0,2513,4,high,2,0,3,31,0,3,31,2,1
0,2513,4,high,1,1,2,6,0,0,6,1,6
